,textID,selected_text
2625,b2dc9aa460,i would cry a little waitno i mean the mechanical army would be so pleased to have proper representation xme
2626,4c2003055a,gooood morning
2627,e2eaec80b9,happy mothers day
2628,e96ef28e55,sore
2629,1eabe43846,broke
2630,c83acf7a6f,good
2631,ef2f959764,excited
2632,32ad62e131,loves using remote access to use my desktop from my laptop   back from emerge once again
2633,da15c4b003,jane   hope yours will go away quicker than mine  weeks now and counting
2634,670244dc63,cinema tonight  it is half the price on monday
2635,38b6b897f4,hmv shinjuku
2636,be346f0d98,heat
2637,be8e327d50,bad karma
2638,0c37fc95e3,whew  im just going to focus on family time and more swim suit
2639,00688f0441,yo somebodys mother just came to the club dresses like shes going straight to church after the club i feel like im going to hell
2640,1ee78ef6e6,miss
2641,98434ae90d,i wish saturday night fever was on again i couldnt stay up lastnite for the whole thing
2642,ee55b5844d,im all scared and bruised
2643,520e9b5484,i think you were dreaming that  however my memory does suck so maybe not
2644,41e9e0fc5d,just that youre not here
2645,934ac753a2,nope im on my way home now
2646,b943a19a88,aw that song makes me think of girl scouts
2647,efac7aecb8,yes i do ill try posting some pics when i can
2648,318bade93d,love
2649,ecc56a776a,most definitely will  also i wanted to say perfect time was my favorite track it seriously made me tear up
2650,3c048c6a14,hey jess where is josh
2651,0d63dff2e5,you dont even care about there their and theyre
2652,1fc3517acb,i wish the weather would be slightly less rainy so i could use the hot tub
2653,4ef9dfdd0a,i rarely sleep cant help it   hehe
2654,fc0d5427f8,its raining  i cant go out to jogging i have to do it in my house gym
2655,9f69f15ca6,whats the matter
2656,2d6ecef1de,lol i like challenges  the more impossible the more i want to try
2657,6334ad4725,i love mushies
2658,fe9b205b30,soo  stressed outi think i could possibly lose it
2659,3266de0475,currently brushing up on the art and science of selecting good domain names after having  domains the year before with poor results
2660,ca1d744985,trouble
2661,81ef3d303f,bummer
2662,1f163ffa8a,graham yerrrr sameee haha its the way he plays edward i thinkk mmmm
2663,896669ae51,i forget how much i miss my tribe til i have limited access to talking to them spotty internet in the country so i wont be here long
2664,f8393c572a,says alright alright im going already sheesh well better be off early than late
2665,87bfbb125b,just took my shirt off and my back is covered in blisters
2666,1738ee7f17,it wasnt too bad
2667,41e53f9cb9,yo what happened to my invite
2668,d948eb5d1e,oooommmmggg you probs will too busy to slay properly for a while  hopefully ill stay ahead doing  task a week
2669,c9c0e975c0,a short  hours left to go at work
2670,f3e83b7d22,i am thinking about reading that too she is talking about it on the view too not that you miss it often
2671,60b050c72a,good
2672,7037789f98,youve got to read it downwards for it to make sense
2673,1c66900f85,yesterday and today was my weekendback to work
2674,02aa2d95ca,im doing that  right now  im on vacation and you got me workin
2675,69728f3226,starting twitter
2676,3563567f97,whered that  come from no pup for now but certainly in the near future maybe a beagle it depends i do muss my fatboy
2677,e19f77eaf8,until i break up with you via a  second phone call
2678,c3e4e319b8,i dont wanna work tonight
2679,d2be8d7fd4,happy
2680,e57eafee65,special
2681,a42e148220,its such a romantic novel i cried in the end  now im going to bed im so tired
2682,f5e5205d2e,ashamed
2683,96a8112f12,itll be close but hopefully they can figure it out  theyll be eating nothing but those cookies for the week tho
2684,b9cb67bd1c,i burned my legs  x
2685,18219a326d,really awesomeim mad cuz my followers r goin down  take a breath
2686,306795507a,and to jamess we go
2687,4e05652b8c,time to play the drums
2688,d24bdd2844,i agree however i cant sell  until im a full brick  motar store  soon though hopefully
2689,1b4612b286,i have a job at camp  only downfall no midnight showing of harry potter for me
2690,ac75f9e59f,eating lunch then school
2691,7a5e6a6349,there is always one joykill in the crowd    haters
2692,bd115d950b,my brother is making banana shake yesterday he made mango shake hes our shake guy
2693,a875ccc879,the work got me  percent monday feeling
2694,70d2e5add2,if u dont win u can always roll on my pass lol i dont have anyone to take
2695,943b1558e1,let me guess antiques  collectibles  anywhere else youd like to be
2696,252a0078c7,finally a beautiful sunny day in atlanta too bad im stuck inside working
2697,f245456ba5,thanks iphone you kept me up till  am
2698,e9c03baff9,ill be sure to
2699,5865232bd7,well my question is on your blog post
2700,a16f652927,miserable
2701,acf7eddf2b,twitterverse
2702,da39cbf3e8,jlh lol thats a special kind of magic though   and did you see the special on discovery  they think nessie died
2703,3d054d1072,o and i missed it and ill miss the rpt   oh well theres youtube sunday i guess thanks andrew
2704,e4891b511b,im so sad
2705,da37487780,great
2706,be78fe3df4,fully inspired to write a song
2707,a30a9b4003,though it was a cold that would go away turns out its a sinus infection that just keeps getting worse and worse by the day
2708,ad0dd05c20,wonderful
2709,f347bda133,will be working at  this summer
2710,861f5b2008,just used my last dvdr for the windows  iso next batch will be lightscribe dicsc  i want to see how that works
2711,27e3a4acfe,love
2712,8628c6df3d,gettin ready to hit up the mall wmy mom  jayden  do all things wfaith
2713,fd871c70ad,whats the focus of your sunday  game
2714,f525424cfe,i ate too much ice cream and curly fries
2715,f3afc03b4c,im trying to get myself moving this morning
2716,103c6425c9,beag     i hate cat pee
2717,6fbd9f3ae7,last call
2718,ca8ae20678,valium makes you feel goood i need more i cant fall back asleep i want my mommy
2719,cb349ee334,thank
2720,e5d88bca69,jia you
2721,63d6ff064f,after  monthsback to twitter again
2722,df9709f719,dammit
2723,0828b1848f,ahhhh very sad
2724,3f6bf57365,well im glad im not the only one mines so bad im having to resort to pulling out the old hairband disguises
2725,e1b0bb3509,didnt even reply to me about how old you are tomorrow
2726,2d8d4624f2,im pleased hun
2727,84ba2c6195,hey hey ready to come to oklahoma
2728,eff38f3689,thanks
2729,fc2a587094,fantastic
2730,3e5c571a1a,its raining and im outside without an umbrella
2731,cc7e3d0e3f,sorry
2732,3ed3cffe21,yup def swine flu i think it was the sausage
2733,d31f0597f5,thats tonight cool
2734,47a47bd1a0,new article  let me know what you think
2735,bf9189459f,me too tatiiiii
2736,199d624a97,have a good day  im checking out hugh today also be on lookout for best cassoulet recipe you will have ever tasted
2737,c23bf94285,nice night should be golfing
2738,a3cd0a7228,signin autographs would be boring i think get wasted  have fun im stuck at work
2739,4219979931,it is possible to frown while eating a frosty
2740,ab925cac3e,sad
2741,e2bf49618d,stupid
2742,d6dcf8c5ef,i miss her already
2743,d4aa6a714a,panicwaiting
2744,dc78ad00d3,headache
2745,0a49d88d14,nevermindi kept reading and see yall r gonna be in williamsburg   ill mind my business now lol
2746,ca75f7e584,fingers crossed that my neighbor can sign for my ups package today otherwise it may be byebye pretty skirts
2747,d18a55e49e,alice doesnt know what to wear to the cinema
2748,620741fc16,turned
2749,3289389558,aww dont cry ashley
2750,1496a45408,i didnt bring my pokemon with me i forgot them at home
2751,a4b7cca240,has to go to sleep but is not sleepy at all
2752,f321d7a256,love it
2753,e1dbabfca3,helpful
2754,f4855a1986,great
2755,92b95ebfbf,hushstop teasing
2756,f8d2395684,misses
2757,a4468f0e74,gotcha  lets meet up  the twitt cafe
2758,850681c6b2,is feeling sick  oh well i reckon those people on the bus cursed me anyways nighty night all
2759,6999d42bd9,that didnt take long a fragment of bone did not heal to the major bone it is now being reabsorbed by my body may need fix in future
2760,07a3ac5a80,happy belated birthday
2761,7f4a82153d,i  think  i read strawberries  its hard to have a fav char in your comics i like bad rabbit and the stud chic  sent to kid
2762,84548ab6e2,your the supporter  its totally up to you
2763,9c65f93a2b,marie justin timberlake is sooo funny
2764,448c887bd1,great
2765,e19ed00091,i just managed to stab a piece of bhuja hot of course into the roof of my mouth blood everywhere  well at least in my mouth
2766,b59a892581,i love you
2767,be6d61ef42,i wish i wasnt too lazy to go downtown
2768,6b6ff812c1,hahaha
2769,f02147d638,awww holly  shes so cute i hope they let her sing again
2770,a85e779682,fav
2771,52e7b6c3d1,miss
2772,8247622f9b,my girl friend also dropped me
2773,df320b92cd,off to a wedding
2774,5fb30f858b,expensive
2775,238f8d875e,shame
2776,02883c7ab1,yes the pool opened this weekend
2777,3593dbe193,is all alone for the evening
2778,9b186b77f1,might still be eating and drinking then
2779,d9bc353713,farewelling an employee tonight
2780,f4032fd33c,everyones just set to away on msn nobody to talk to
2781,93b34b1964,i skyped u  las nite
2782,aa2c27ea07,i like rio ferdinand  when hes wearing an england jersey
2783,2e56c6a83e,truly sad
2784,2e94c6bf84,love
2785,a1b435d7b2,is obsessing over chris pine  heehee
2786,c5628b1962,fear
2787,0aec5ff9a0,is ugh what a miserable looking day  degrees where did summer go
2788,09910a212e,i am so bored i really dont know what to do
2789,e5b36bbce3,woot you go girl
2790,d8ea663169,suffered
2791,5773cb0640,great
2792,8c5d6357cf,thanks stephen appreciate it
2793,d01966504b,totally just got hit on by one of her bar guests ha hayay me
2794,02ea3e88bb,i hate when that happens i hope you figure it out soon
2795,1e52917c17,well miss you im sad i didnt get to meet you
2796,4d5a01ceea,completely excellent dave matthews concert jason mraz opened  i heard stay or leave  crush for the first time live
2797,656119dd86,awesome
2798,f68a3ece4b,twitz lolhiiii yourself maybe lay off the patron and down a bottle of water
2799,22d22bda0a,love
2800,f2a3b9d7f4,tiiiired but i cant sleep
2801,bc3c21ca4e,amazing
2802,b9285b80a9,definitely not hayfever
2803,47e8896447,hoping to get one and gettng ready for church
2804,c2828fbc35,poor
2805,a4ab64c15c,fun
2806,da4a26cd96,hilarious
2807,3b388efbe6,got to see  of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend
2808,449d73bf4f,i axe
2809,c63415814e,i dont want her to leave
2810,c818fdf4b8,sucks
2811,da76e6c8e1,happy
2812,b9798fcba9,hopefully
2813,b40a435ea7,let me check sirs
2814,d6606e8167,sick
2815,d9564b50ef,yay playing scattegories and being random with joel may  sherman
2816,0d769aca27,corruptedangel my god really really  christ
2817,23a614d341,ugh grosss
2818,c4a00650cd,if you can and know how why not
2819,5aa8c0daad,like wat do i do wat do i doha i got it ill go  mushygushy so peace out twitter dudes i got a gushy gram  make
2820,adf5be9ada,i need a hug cuz these garbage truck men keep driving next to me whistling and im working too hard  graduate
2821,343c2dd395,fantastic
2822,e64a4d5361,r one of mine is a potential winner i think could be quite easy to code but i might sit on it for now
2823,facd1f468e,barely
2824,11a3a0fb9d,thank you
2825,61fde0e7e6,i hear its a scorcher back home  all weve got here are clouds  back in the studio maybe if were lucky we might get  songs done
2826,769c8775bf,so technicallyi havent really gotten out of bed so i think youre right and im gonna stay here
2827,24747934b4,yeah ill probably stop when all of my stories are completely finished that wont be for a while though wide awake
2828,d79f6eda9d,nope  its been years since its happened like this
2829,e8bbfed756,trying this twitter thing out facebook is finally a routine for me now i need to figure out how to do the twitter thing
2830,413eef8c27,see u next saturday with mr
2831,90fddcbca5,i miss you terribly
2832,33745d82ff,ill have to be more creative in choosing my next alias  adding the n to the front obviously was not stealthy enought
2833,59b63d3b0f,s  tried to reply back to you but you need to follow me for me to dm  we have many friends in common is the short answer
2834,032fc2b3a2,i bought a leica  charger arrived doa called leica  got transferred around and left a vm  atleast the rf isnt misaligned
2835,739f17cfe1,yay
2836,4db44fd32a,all of em hahahahaha sry
2837,06ed7a838d,good
2838,fb7e52a340,interested
2839,7574ef7536,sad
2840,e2d8e05859,so having lemon tea instead then whb for me too
2841,6ff99dcdc1,finally made it to the qchappy mothers day  got my car
2842,6e0abe59f9,good
2843,ec1dd094c2,i have no one to watch it with ma peeps  are actually focused on their finals already
2844,6471ce79df,i cant remember
2845,7ae4f41a31,cool
2846,44da94a9b7,want to hang out with beth and tenaya and their hubbys tonightbut jon wants to hang out with some other people
2847,a3dc4cf37a,talking to sarah and lisa
2848,b2309cd1ce,tweeterizing from a mobile
2849,34e4bf2b94,would be proud of me
2850,6fe5a83801,hates me
2851,f87b8847a9,i want to get super pretty  and i want a cig
2852,948fd09708,wasabi is recovering from surgery
2853,8244eb7ae9,omg no icecream
2854,f446d26bfc,is going to school  leave me stuff
2855,da3dd37b70,have to run ill be on later and hopefully can catch everyone i missed today working on web is a bear and so i miss a lot
2856,a7a5cb1584,awful
2857,16fd300910,ive been passed out drunk for the passed couple of hours  good to go now
2858,6a818203a8,stupid
2859,3102d159d1,good
2860,0eb06a4076,ooh new bonkers is out tomorrow nearly forgot about that
2861,4454e4d53a,fans
2862,2b18f3c81f,im so tired and sick  i have to be better on sunday so i can sing morning and night
2863,e8e5d28fb4,i love the video for da funk by daft punk
2864,c3feee17fd,how lovely
2865,eadd269ce5,packing gym bag off to the gym in a bit squee im my happiest whem im on the go
2866,fd5ee5b52e,happy
2867,b454c1364b,homework  study guides
2868,77e57c378f,hate
2869,e24b1487e4,at least hes in breakthrough performance tho i just wanted him nominated in his own category
2870,41bb347c8c,the  version of up sold out   regular version it is
2871,d7f63d1bb6,and its gone
2872,13ff4f0f99,ruggedman hi vishal
2873,34533b5903,finally now i am me again  i had to use internet explorer  firefox issues   back to normal tweeting
2874,63c7425486,its friday but i have to work the weekend
2875,44c1c813a1,study study study contracts
2876,8e34972820,fun
2877,bb8443d7e2,watched yes man it was good
2878,cadb7e8823,forgot
2879,65019c18cb,hey sherri  dont give up bc theyre married they may have a brother or a friend
2880,126e2e83d6,sorry just think   hrs till  days off
2881,42d4d17693,i cant im on my ipod and it doesnt have im
2882,8837fac289,hope
2883,1fb1670192,grrrr
2884,669c709c0b,well that propels people to change direction no point wasting your days on something you lost the passion for
2885,c7e52408c8,bored
2886,f6f96dd249,severe anxiety about it
2887,f8456f260f,i am seriously addicted to talking to people haha but i love it so i dont care and you cant tell me otherwise jerk
2888,51ddb4abcf,sadness
2889,15a017a8e4,sorry
2890,089f2af7b9,wish
2891,28bd0fcd11,happy
2892,f79609f1b3,lovin    bailon soooo much right now
2893,8e7d2d0ea4,miss
2894,b847eb1075,yummy
2895,f923746a3f,ahhh i think my legs are burnt  they hurt
2896,80279a9e74,its trashy and sensationalistso yes
2897,5d3d18f13b,hahaha now ur gonna tweet i awoke to  the other night haha man the concerts here suck calis da place  be
2898,6debbd53ee,happy
2899,f2906f0420,thanks for the follow
2900,a7f12fa546,loving the jumper
2901,a72c5d15b7,i hate it there
2902,bd4c861cc2,unfortunatly just about to start making my way home  but via singapore for a gig too so fun aint over  just yet
2903,5ec14d968a,i wish we had sun lollies for me to get addicted  what flavour
2904,ca2896a372,im such a saddo haha but that actually makes me really happy warrens dead though
2905,416e6352b9,are you in need of another kiss attack
2906,2987cae592,hehe
2907,692cd6a34b,nku  i can get that app after all
2908,7067e6046d,thrilled
2909,c4210150ee,mom emailed you  itll be on the porch anytime if you come tomorrow well have to miss you dont worry about knocking
2910,bd095b4751,problem
2911,3dd127f4af,hey hunnie  how are u i miss talkin to u ty for the follow
2912,8bdaf388f3,i think im broke again
2913,9ddcd3f037,the result of working the greenblack fingers
2914,0457eb75c2,maaaaan i spent an hour on a project for work only to have the computer bork and crash and lost it all
2915,598d35cd58,has made a decision and will stick to it although im really not sure its the right one
2916,472fc56661,ahhhhh processing shipment  sooooooo much
2917,d46052706c,i cant find   hope he didnt get eaten by anything last nighthe jumped off the deck   he just wont stay in safe sigh
2918,6a784b0c72,my poor baby girl is poorly  x
2919,16466d0ff2,good luck
2920,68a6cf591a,we love
2921,04c455e820,the horror the horror
2922,eae7117612,is going to be off line for the rest of the day made some progress on a game over the weekend  you may not like me again
2923,548e2f1e34,omgod im soooo tired    i dont think i have the energy to film today lol
2924,32a34847dc,is all mine  twpp shadez
2925,4ed24c845a,boring
2926,fc73012712,just heard good vibrations and i thought of charlie dying on lost
2927,fa8998df98,surprised
2928,e540ebed83,haha i see  
2929,e2591a4f5a,itd be nice but soon well have to pay to tweet
2930,ba443581ae,how do you win the trip to america please reply xo
2931,1e7bb0e6dc,hahaha yes i am  lil jon is the freakin jizzle u know i named my  puppy after u lil jizzleremember lolxoxox
2932,3629287285,wonders why her karma points turned into
2933,f4eae403c0,great
2934,8d86885941,chazs daily happenings  watching er instead of a dvd end of an era    the sun is out wooo
2935,2f6e1bc40b,cool
2936,62bb51eb64,very lucky too  
2937,3f8fc09752,broke
2938,e62ebf8ec0,go to mid valley la   haha never mind la i dont wanna go with you anyways
2939,9662de1204,sick
2940,44bf854f69,enjoy
2941,0b583242d0,hah finally got home
2942,b8846d0a50,is sick in the doctors waiting room
2943,898b9a9338,best
2944,cb5041f872,omg wow  i hope everything is ok now
2945,144e6fb3ad,lazy day staying off the foot as much as possible
2946,43288822ee,broken
2947,9a6c971e84,love
2948,a9edef474b,so yeah things arent going so well for me im getting to feel like i havent felt in a long long time
2949,09a2245f93,a problem
2950,3a42bc3485,love
2951,3c343d4e1e,hmm icecream for breakfast  springtime
2952,b7259fcba2,graduate
2953,d2443706bf,i l u so much  see u at school todaay
2954,842e9e031b,britains got torture  edelcries
2955,8dc2975248,its suzi
2956,a838619ca9,amazing
2957,7ae1499198,requoting the gyaan  the more you live life the more you fail to notice how you live it  quote by muthu
2958,6c5002df01,perkinz  idk wat after dat tho maybe sum  lol
2959,2c0f4ee9e2,youre silly
2960,c8cfe01c4f,thats kind of weird in other news my headache is back
2961,e6f7199479,rofl
2962,b9b983a83c,yea way to go super excited for a great midwest resource midwest pride
2963,08ad89c6b0,im here for a short time though
2964,edde6bb21e,loving
2965,fb1c0ecec0,and were in
2966,e01f6a7ec2,heyy i have a sis of  year with  months and still she don t want to walk
2967,6068de7168,hey is your site down i was going to listen to the web stream but cant get to the site
2968,5adce8e8fc,i hate him
2969,ed3f95dd2a,i hope so  eclipse is up and running again btw
2970,c7e96d2411,happy mothers day
2971,5e6cdd7c91,bebop thats lame sorry
2972,2ee99fc907,morning  how are you
2973,52c2bbf770,upset
2974,311f189ee4,i look forward to
2975,fa3d1d0975,hugs
2976,7005fce01c,oh noes i missed you again
2977,0a4594beed,i dont have anything being fwd through to mobileme and the last week ive gotten at least   spam messages a day
2978,667e216a44,good
2979,cddefa4364,heard that your dad would be going here in september would you also come with him
2980,5612d59230,disappointed
2981,0690c4b873,mandarinmonday
2982,f589c8b60d,yeah i thought that was very little warning for you guys   i dont miss  shifts  dayswk with no break thats for sure
2983,79331f42cf,right i now need breakfast lets see if i can make it while tweeting  what am i thinking im a bloke multitasking is out lol
2984,1038091281,ill teleport it straight to you
2985,653f3adcde,fav
2986,5a17107aba,absolutely nothing all day todayhow pitiful is thatsmdhguess
2987,8dd4c2b501,sad
2988,bf4c610e53,designs
2989,b1a2c1b94c,have to sell my car its costing me too much can now afford one rollerskate bye bye petey
2990,a624cc6757,bored
2991,7c5b5c6f96,jim i so much want to see the screen adaptation of kick  but once i found out nick cage was in it my heart sank
2992,397ef3478d,sunny
2993,917e217975,hope
2994,a657e300d0,sunburn is really bad
2995,1872e32e07,i feel like im on
2996,c5698ba3eb,hehe his name was jack dawson  he died on the titanic  u c that movie mileyim watching it rite now amazingtell leo
2997,6cd9991cca,oic where in cavite no sorry im not from america  if you can see my profile theres no word like america there
2998,2bb759d569,hurts
2999,926f9f5895,watching old skool fall out boy vids
3000,b4ea682d4b,join the club
3001,c2fe8bbad7,wondering
3002,0d7f89029b,agreedthis time of the year we should change the motto to the soggy statemy backyard looks like a swimming pool
3003,a0e7618e7a,it seems really good
3004,12d70a758e,cold
3005,d86941ec1c,fatty omg i just found the worst  out and idk what to do i need to talk to you hopefully i see you when you get off work
3006,9de7ee1962,if you werent picky precise i might not find you as interesting to talk to
3007,4cb6f71974,awee
3008,10db37e108,you will be succesful
3009,881affa1a2,yeaaaah tangerang in vacation
3010,82582f6d17,yah me too
3011,10b9feacd2,i lost  dollars i always lose my money
3012,9f89432794,missing
3013,684b2dcea7,good
3014,2f8444db6c,shannie im so sorry didnt mean to upset you i just thought you would find it cute  im sorry dont be sad
3015,8e8ff8dc66,best
3016,27bf96d1b5,going to clean my room but thats not hard i keep my room pretty clean reallyanyway i could still be doing better things
3017,21af13b50e,love my life
3018,daaff3f5f6,bad
3019,836dd77850,we have mice in our attic who clog dance
3020,0197e3ebbc,i need to make more of an effort to meet some of my best online friends like    but  the money it costs d
3021,796110430b,hurts
3022,3f09c16e52,wish
3023,8f892ed3b2,fall down
3024,a8e2c45625,in study hall with brittneyy
3025,6030362588,flo well thats not nice hope ur all good now
3026,323e67716f,im very disappointed
3027,cda2c56cef,hopeful though and some good stuff happening lately
3028,7cb093f4c3,wow that is pretty  
3029,a9b6058320,thats great i was never so good at the jump roping
3030,197bec62c7,the cast of true blood was there
3031,5db58f4182,morning you
3032,bbf1006316,thanks
3033,3eedba9550,working on something exciting and i cannot tweet about it for several months
3034,b9b532f7a2,u were great as always
3035,3a23f53b85,nice
3036,736f85408d,trouble
3037,2bffd86b55,wat u doin my bad im mixin this song
3038,b4d1c8c080,help
3039,c5ee1ee772,good
3040,138fa4e0f4,i just got two tickets one for speeding and one for tinted windows
3041,4bcb9c582c,cleaning the house going out at  to see a soccergame with friends
3042,756300c03d,gorgeous
3043,e3ba5e82d3,its good to be home
3044,700c41e7c0,devastating
3045,f19f0c1482,i need to go out of office again i am melting
3046,f637b48a5c,back home after a funeral for my wifes grandfather today  now its time for homework
3047,6fa5a04599,greeattt
3048,d54d4de7e5,test another update sorry for bothering all of u guys
3049,71f389a974,calling it a night  talk to yall tomorrow
3050,7b05d819ee,that sucks
3051,1e32ad1b17,happy mothers day
3052,e89cbe91e0,i want to join drama practice today but i cant
3053,b22895c538,you have changed
3054,8353cc778e,love
3055,10e991f020,good
3056,128a73fbfd,ill get my size  out now straight to the post office  see you later hun
3057,a3c5d75bbb,miss
3058,2b8fcaed04,love
3059,37daa255ea,hopefully
3060,9508aeca0c,ok      love you girls but work beckons  will come back later for twpp
3061,5d47d76ed3,best job in the world
3062,a0840086ab,just spent an hour trying to get the newborn bird in my front garden to fly poor baby  no success
3063,9f23e5d8f5,someone doesnt feel good
3064,c7a59f50c3,good morning people have a great day
3065,7ff53f335c,u can see i just twitted them if its the real xmsirius that is let me know any other contact info lets transmit this
3066,e96c25a560,horrible
3067,56c08b2df6,wordsday       wordshour       wordsminute  no pressure
3068,d08af78eef,in august with anberlin theyre not headlining though  and yes there is a perth show
3069,fdd3a09897,got some new clothes  and series one of supernatural on dvd
3070,aef284756a,shout out to nikkipleassseee   soulja boy tell em live live
3071,84a2eb963a,i love googles mothers day theme
3072,df2a0c498a,tha lol  congrats
3073,8230f9ad74,stressin
3074,ea7e409dcc,cool
3075,cf1ea9af3b,thats terrible  i enjoy being with you every minute
3076,b29a9ec749,missing
3077,9d6e14002f,how vile are people they have to remove things that have a value
3078,051025ff7f,you should not be wasting the may bank holiday in the crappy north you should be down south in brighton where the partys at
3079,30eecabd12,haha no i just saw a commercial for it  you wouldnt kill me
3080,fe51ca37d4,guess i missed out on more than beer and a good time
3081,75dcba6339,favorite
3082,74676aaaed,so full from a great lunch and now stuck in traffic
3083,cec0440736,a kidding mode
3084,c4f4b37c8b,worse
3085,65f5ce236f,horrible
3086,66f40f0026,funny
3087,e38fab54b2,good
3088,d67edb73e6,only  tweet in the last  hours  nobody likes my tweetboard
3089,0c0d180b5c,thanks appreciate it
3090,e739d7e64e,yay
3091,2e982cc27d,bad
3092,3ed1480471,died
3093,3e99500fa4,darn
3094,00ce730001,unstable broadband and electricity taking toll on my mental stability
3095,ea57382c80,grr
3096,0972b54c53,nice
3097,3b8b4be00b,my tweetdeck wont pull up
3098,755a345dc8,drowned
3099,88a4e96eef,how you dress it up  and that sucks
3100,d881666768,i know dont tell anyone  i dont know if my dad told the famz yet i think im taking it online
3101,998b50607e,spoiled
3102,a185f0cc24,like
3103,6cee199f3e,yay i just fixed my blogs css problem that messed up the design
3104,34522a55d8,ohh yeahh  im probs gonna be a loner to start with thanks to the person i was gonna go with be a
3105,dc513a682c,wondering why its so cold  the skylight is open  i left the gas on this morning
3106,cc75fbff94,new forum thread  first typhoon of the season is not headed to okinawa  made you look
3107,fdd859e2d9,ill be grand
3108,e0c0860417,i love my mom tooo
3109,f0854a3951,best
3110,356411fd5a,she was right
3111,c780b84d97,yea  its mostly bc i couldnt sleep but oh well lunch time will come soon
3112,3e7c1d3c6b,good
3113,e79ca3a450,im missin out on all the fun aww  cryin lol
3114,5609c1212e,thanks
3115,8c8e32f76f,yeah trimet says its a  trip i get home at  so wed arrive just as everyone was leaving
3116,dda6145689,cottin with emilyyyyyyyy
3117,f03669fe8c,simplegirl  i have to miss the festivities this evening  heading up the hill and wont have internet and no bb service
3118,7fb2ca19e9,i have popcorn and fruitcake nowbut its just not the same as chocolate
3119,25ea895560,g ive been sneezing and felt like a trainwreck for the last two weeks myself but its not piggystuff  so were good then
3120,2b6ec32c28,wockeez im missin u guys by a day ill b there tomorrow  butttt see u june  with the blockkkkk
3121,894a3f680a,bad
3122,c258bebc27,going to get a pedicure and the to cpk for lunch
3123,e53f3fb1a4,why did everyone seem to leave me this weekend
3124,9cf0c77bc1,present
3125,9e07e4f596,pain
3126,bb14e1f4cb,at the bus stop theres always a big pile of loogies so gross
3127,8f65a41e73,thanks
3128,c29116d111,happy
3129,efb43fce11,thanks
3130,7053623c26,i mean give lol with a finger then crash her car lol jk thats bad just ignore her
3131,72ee8deee3,better
3132,6ffc960726,had fun at the airshow with the boys today  exhausted
3133,586e68c59d,marley and me is the saddest movie ever i never cry in movies but this movie mad me cry
3134,04b57c4359,sick
3135,e33459f8f1,just left brooklyn going uptown for some latin coffee with a dollar sandwich cant find that in downtown brooklyn where brooklyn
3136,43c61eb7a3,i cant find my camera
3137,a7a96b2c1d,i think that im the only  on
3138,87cd836d7b,is feelin it
3139,a72f4f357b,i love to sing  you
3140,ad5d8a84c1,rofl room is too small to dance
3141,18a11e8dbd,mmmichelle youre in france cheri
3142,2e8bd923d0,that made me cry  poor hollie
3143,ebae3ed394,ok time to head into urban outfitters to see what catches my eye then head home since this rain is hindering any more pics for the day
3144,10c55c13b8,annoyed
3145,b26843421f,mothers day
3146,f3c6e98737,thx
3147,b9ade6591a,delegate  i am now eating pate on toast a my wife is editing yesterdays engagement shoot
3148,3ae98f1cae,lost
3149,3477bb4c82,hell yea its hot here  i miss cali
3150,193fe8822f,yes i done it at last  my homework is ready dx and i can go waaalkiiing because the sun is shining  oh yeah
3151,b631ec4bfa,you writing fanfic me read
3152,6913d9c30e,im saving up for a three burner weber for next year
3153,07d608a03d,thanks mr dj
3154,d0ce0ab587,i hate the new mt dew commercialthe one with a giant mosquitoit scares me and grosses me out all at the same time
3155,425c9eb614,sorry
3156,43790fc27b,hugs oh gosh im sorry
3157,727cbe5970,nice
3158,7d0291358f,why do we need to wait another year for toy story
3159,9dec21d822,hahah did i hear mvp chants in atlantas arena  at least they get it right there unlike at staples
3160,3d90ad58ee,hehe
3161,12b08fabd2,miss
3162,f97b6d38ed,killed
3163,93370a10dc,it hurts now
3164,3ff2b333c3,love
3165,ec9c43fbb3,love
3166,99fdaff40d,love
3167,0c524f5e69,how come i want pizza
3168,1783b5eb60,hating
3169,932227184c,no luck
3170,00f377c634,ya i walked into the wall thats why i have a plaster on my neck
3171,b99ba239de,excited
3172,1f9663bb46,guys will go see constance 	 logically
3173,23d8ccab77,did not sleep a wink last night  x
3174,f59bbec4a3,i feel your pain i once lived in an apt for  mos where the previous tenant had  cats burning eyestight lungs   gregg
3175,a37b6c27a2,scary
3176,1d06a9cc02,oh yes the cavs win  now onto  its still danger they have to win this one either its no shot for the championship
3177,e124c79abd,happy
3178,5a5d7e4d2f,just tried an energy drink to report back for you guys and im sweating and have the worst cramps i want to lie down
3179,bd3b5dbd9a,happy mothers may
3180,12e0187cb9,its not good for you
3181,ea032bbaaf,is thinking about a career change
3182,e42d0e6e9d,meh
3183,946573f031,what sun
3184,2d5051cce9,wellhopefully someday soon you can get one
3185,16fb14a0f7,stress
3186,8b5e410207,me too
3187,eaeee872b9,tuned to listen but had a  meeting now know that my high schoolcollege french doesnt cut it anymore
3188,e8d8465eab,do you have a chronic illness blog let me know ill post your link on my own
3189,1a857a38fb,hopefully
3190,25694a4e38,jt should just be a regular on snl
3191,a4b3b95e89,twappy
3192,2e57d38abb,its never too late  they just need to buck their ideas up and stop being such
